review_text,stars,date
"เปิดกล่องมา ก็แจคพอตเลย เครื่องตั้งครึ่งแสน มีฝุ่นอยู่ในเลนส์กล้อง เคลมเปลี่ยนเครื่องไม่ได้ ซ่อมแกะอะไหล่ได้อย่างเดียว
ต้องทำใจสินะ เพราะทำอะไรไม่ได้เลย เสียความรู้สึก","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"iphone wurde um 14:00 von mir vorbestellt, leider habe ich bis heute noch keinen Liefertermin! Geht Ihr so mit langjährigen Kunden um leider hanz Ihr euch ins Negative entwickelt, schade....","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Bin von einem iPhone 13pro zum neuen Model gesprungen, und finde die Unterschiede Mega gut. Keine Ahnung, weshalb das Handy son hate bekommt :). Kann ich nur weiter empfehlen!","Rated 5.0 out of 5,",Review submitted a week ago
"Ich sollte gemäss Mediamarkt das neue IPhone am 19. 09. 2025 bekommen und nun wird es wohl Ende Oktober, was soll ich denn Bitteschön bewerten!!!!!!!","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Impecable batería, mejor gestión de la temperatura, excelente cámara. En general una gran mejora.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"ความคุ้มค่า:คุ้มค่า

ได้รับเร็วอยู่นะคะ ประมาณหนึ่งอาทิตย์ สวยมากค่ะ ชอบมากเลยค่ะ ร้านนี้สั่งมาสามครั้งแล้วนะคะของแท้แน่นอนค่ะ ครั้งแรก iPhone 14 pro Max ครั้งที่สองสั่ง iPhone 13 ค่ะ และครั้งนี้ iPhone 17 Pro Max ค่ะ","Rated 5.0 out of 5,",Review submitted 2 weeks ago
ยอด ดีเลิศ เด็ดขาด อันดับหนึ่ง ศักดิ์สิทธิ์ มหัศจรรย์ ที่สุด สุดยอด เยี่ยม ยอดเยี่ยม ยอด เยี่ยมยอด ดีที่สุด เลิศที่สุด ชนะเลิศ เลิศเลอ ดีเด่น สุดเหวี่ยง วิเศษ ฮีโร่ บริสุทธิ์ ล้ำเลิศ ชั้นเลิศ เลิศล้ำ เด็ด หนึ่งเดียว พิเศษ ยอดไปเลย เยี่ยมไปเลย ที่หนึ่งเลย โดดเด่น ปาฏิหาริย์,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
ลองซื้อเครื่องเปล่าครั้งแรกประทับใจมาก ได้สินค้าคุณภาพดีไม่มีเสียหายและริ้วรอย ทางร้านมีวิดีโอขั้นตอนการแพ๊คสินค้าก่อนส่ง และจัดส่งรวดเร็วมากๆวันเดียวถึง 😊👍🏻,"Rated 5.0 out of 5,",Review submitted 4 days ago
อันดับแรกให้คะแนนการจัดส่งไวค่ะ สั่ง 4 ตุลา ได้ 5 ตุลา คิดว่าจะพรีออเดอร์นาน 7-15 วัน ยังไม่ทันได้ตั้งตัว รู้ตัวอีกทีของมาส่งแล้ว สภาพเครื่องโอเคค่ะ ไม่มีปัญหาใดๆ ให้ใจเลยร้านนี้ 🥰💖,"Rated 5.0 out of 5,",Review submitted 6 days ago
"ความคุ้มค่า:ดีมาก

ดีมาก ยอมรับเลยว่าสั่งไอโฟนครั้งแรกทางนี้ ปกติแต่ไปหน้าร้านตลอด แต่เพรทะของขาดตลาดและไม่อยากรอแล้ว ลุ้นของมาส่งทุกวันแต่จัดส่งไวมาก 1-2 วันก็ได้ของแล้ว ไม่ผิดห
วังเลย ชอบมากๆๆๆ 🤍💙","Rated 5.0 out of 5,",Review submitted 6 days ago
"ประสิทธิภาพ:ดี
ความคุ้มค่า:ดี

ได้รับสินค้าแล้วเป็นสินค้าพรีออเดอร์แต่ก็รอไม่นานมากสีถูกใจการใช้งานดีเยี่ยมถ้าซื้อคราวหน้าก็คงอุดหนุนร้านนี้เหมือนเดิมถูกใจมากๆครับคุณภาพโดยรวมโอเคมากๆ ￼","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"ความคุ้มค่า:ดี
ประสิทธิภาพ:ดี

ครั้งแรกและก็ไม่คิดว่าจะดีขนาดนี้กว่าจะกดได้ทัน เครื่องไทยแน่นอนความจุตรงตามที่สั่ง ผิดพลาดในการส่งช้าได้บ้าง แต่ก็เรียบร้อยดีทุกอย่าง เครื่องสวยมาก","Rated 5.0 out of 5,",Review submitted a week ago
iPhone magnifique en tout point! Qualité photo et d’écran au top! Batterie tient largement la journée et demie! Du jamais vu aillent eu les modèles pro max.,"Rated 5.0 out of 5,",Review submitted 5 days ago
"ความคุ้มค่า:ดีมาก
ประสิทธิภาพ:ดีมาก

การจัดส่งสินค้าจากทางร้านไวดีมากครับ
17 PRO MAX ใช้งานได้ดี กล้องถ่ายรูปดีมาก ถ่ายวีดีโอโคตรโหด ไฟล์ ProRes RAW เอามาแต่งเพิ่มง่ายมากๆ ดีจัด
ร้านนี้การบริการดีมากกกกก","Rated 5.0 out of 5,",Review submitted a week ago
"ความคุ้มค่า:คุ้มสุด

สุดยอดทุกปีครับ ไอโฟน ไม่ว่าจะออกมากี่รุ่น คนก็นิยมตลอด
ร้านค้าส่งมา ใช้เวลา 2 วันถึงจะถึงปลายทางครับ แนะนำสำหรับคนรอได้ ไม่ได้ถือเครื่อง Day 1 แต่ส่งถึงมือปลอดภัยครับ","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"ความคุ้มค่า:ดี
ประสิทธิภาพ:ดี

ได้รับสินค้าไวมาก พรีออเดอร์ มาถือส่งไวตามกำหนด กล่องห่อแอบพังนิดหน่อย แต่ข้างในบุมาดี กันกระแทรกแบบหนาแน่น ไม่มีอะไรเสีย ไว้มาอุดหนุนใหม่ค้าบ","Rated 5.0 out of 5,",Review submitted a week ago
"ประสิทธิภาพ:ดีมสก
ความคุ้มค่า:ดีมาก

ได้ส่วนลดไม่ทัน แต่ได้รับสินค้าวันแรกที่เปิดตัว ก็โอเคละ สินค้าแพ็คเกจมาอย่างดีกันหล่น กันหาย สินค้าจัดส่งไวมาก ได้รับครบถ้วนนะคะขอบคุณค่ะขอบคุณค่ะ","Rated 5.0 out of 5,",Review submitted 3 weeks ago
Ein super schönes Handy! Die Optik ist ein Hingucker und setzt sich stark von den vorherigen IPhones ab.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"ประสิทธิภาพ:ดีงาม
ความคุ้มค่า:ดีมาก

ตอนสั่งซื้อในแอพแจ้งว่าได้ของช่วงต้นเดือนตุลา
แต่สรุปว่าได้ของก่อนกำหนด
ส่งไวส่งดีแพ็คดีค่ะ
ได้ส่วนลดในแอพด้วย คุ้มค่าและรอไม่นาน
ให้5ดาวยังน้อยไป","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Guter Akku und die neue Kamera liefern gute Ergebnisse. Die Farbe ist einmal was ganz Neues.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Am 13.09 ein iPhone 17 Pro Max bestellt, Lieferung bis 20.09 versprochen. Jetzt ist schon Oktober – kein Handy, keine Antwort! Nie wieder bei euch!","Rated 1.0 out of 5,",Review submitted 4 days ago
"ความคุ้มค่า:เยี่ยม
ประสิทธิภาพ:เยี่ยม

Phone 17 Pro Max ตัวนี้สเปคแรงมากค่ะ หน้าจอสวยสด สีสันคมชัด กล้องถ่ายภาพและวิดีโอคุณภาพเยี่ยม เคส ฟิล์ม มีคุณภาพมากค่ะ","Rated 5.0 out of 5,",Review submitted 6 days ago
"ประสิทธิภาพ:ดี
ความคุ้มค่า:ดี

จัดส่งเร็วกว่ากำหนด กำหนดส่งวันที่ 16 / 10 แต่ส่งถึงตั้งแต่วันที่ 3 / 10 รวดเร็วมากรอของไม่นานเลยค่ะ แพ็คมาอย่างดี กล่องไม่เสียหาย ครบถ้วนสมบูรณ์ดีมากๆค่ะ","Rated 5.0 out of 5,",Review submitted a week ago
"ความคุ้มค่า:ดีมาก คุ้มค่า

ร้านส่งไว แจ้งว่า พรีออเดอร์แต่ส่งไวใช้ได้ ได้รับของภายในหนึ่งถึงสองวันขอแค่กดให้ทัน สินค้าแท้10000% เครื่องไม่มี defects ไม่มีฝุ่นในกล้อง คุ้มค่า","Rated 5.0 out of 5,",Review submitted a week ago
